+9.95972E-1	+6.68556E-1	+9.30452E-1
+9.94904E-1	+6.62297E-1	+9.35561E-1
+9.63806E-1	+6.33527E-1	+8.94398E-1
+8.93845E-1	+5.92628E-1	+8.36802E-1
+8.40469E-1	+5.57833E-1	+7.87456E-1
+8.10593E-1	+5.25064E-1	+7.40914E-1
+7.38724E-1	+4.74409E-1	+6.69238E-1
+6.71600E-1	+4.21331E-1	+5.94243E-1
+6.01227E-1	+3.65660E-1	+5.15673E-1
+5.20370E-1	+3.09883E-1	+4.36407E-1
+4.25613E-1	+2.45147E-1	+3.44526E-1
+3.51044E-1	+1.84730E-1	+2.58863E-1
+2.53677E-1	+1.16337E-1	+1.60692E-1
+1.69586E-1	+5.93091E-2	+7.66399E-2
+1.85394E-1	+6.68835E-2	+8.81821E-2
+2.36298E-1	+1.04761E-1	+1.43980E-1
+3.12256E-1	+1.62787E-1	+2.27355E-1
+4.05609E-1	+2.24474E-1	+3.15134E-1
+4.84238E-1	+2.88675E-1	+4.06213E-1
+5.80200E-1	+3.56744E-1	+5.02773E-1
+6.39603E-1	+3.95530E-1	+5.57719E-1
+6.89377E-1	+4.35175E-1	+6.13112E-1
+7.51343E-1	+4.77898E-1	+6.73530E-1
+7.95914E-1	+5.13984E-1	+7.24393E-1
+8.32230E-1	+5.45159E-1	+7.68398E-1
+8.59467E-1	+5.67616E-1	+8.00589E-1
+8.81470E-1	+5.87572E-1	+8.28304E-1
+8.98911E-1	+5.96153E-1	+8.39896E-1
+8.97888E-1	+5.92872E-1	+8.36090E-1
+8.85574E-1	+5.86082E-1	+8.26514E-1
+8.60168E-1	+5.66155E-1	+7.97661E-1
+8.43353E-1	+5.46768E-1	+7.70997E-1
+8.29742E-1	+5.45345E-1	+7.68486E-1
+7.65198E-1	+4.96035E-1	+6.99832E-1
+7.07108E-1	+4.52822E-1	+6.38443E-1
+6.46851E-1	+4.04736E-1	+5.69814E-1
+5.79407E-1	+3.56731E-1	+5.02081E-1
+4.83582E-1	+2.88498E-1	+4.05407E-1
+3.86124E-1	+2.17699E-1	+3.05084E-1
+3.04657E-1	+1.66070E-1	+2.31695E-1
+2.28333E-1	+1.04478E-1	+1.43489E-1
+1.59134E-1	+6.08590E-2	+7.91692E-2
+1.87347E-1	+7.29706E-2	+9.72200E-2
+2.54562E-1	+1.19734E-1	+1.65746E-1
+3.37372E-1	+1.79097E-1	+2.50297E-1
+4.26697E-1	+2.49563E-1	+3.50403E-1
+5.11475E-1	+3.04827E-1	+4.28600E-1
+5.87524E-1	+3.60178E-1	+5.07141E-1
+6.95206E-1	+4.35787E-1	+6.13927E-1
+7.42294E-1	+4.68885E-1	+6.60904E-1
+7.93091E-1	+5.10300E-1	+7.18660E-1
+8.41278E-1	+5.51221E-1	+7.77635E-1
+9.07593E-1	+5.96765E-1	+8.41616E-1
+9.10324E-1	+6.05613E-1	+8.52897E-1
+9.30328E-1	+6.13243E-1	+8.65445E-1
