+7.38693E-1	+4.65398E-1	+5.88283E-1
+6.96198E-1	+4.43112E-1	+6.22325E-1
+6.71677E-1	+4.23647E-1	+5.92764E-1
+8.78372E-1	+3.98209E-1	+5.54743E-1
+8.50372E-1	+3.57996E-1	+5.00223E-1
+5.17502E-1	+3.13308E-1	+4.39144E-1
+4.56573E-1	+2.67075E-1	+3.73200E-1
+3.73459E-1	+2.12342E-1	+2.93345E-1
+3.13522E-1	+1.63884E-1	+2.25424E-1
+2.28073E-1	+1.01698E-1	+1.37309E-1
+1.51581E-1	+5.20979E-2	+6.37248E-2
+1.14456E-1	+2.96356E-2	+2.26137E-2
+1.86478E-1	+6.60245E-2	+8.54779E-2
+2.42355E-1	+1.10280E-1	+1.48525E-1
+2.92740E-1	+1.49616E-1	+2.05705E-1
+3.47717E-1	+1.83553E-1	+2.53553E-1
+3.91632E-1	+2.11111E-1	+2.92568E-1
+4.21722E-1	+2.30624E-1	+3.20621E-1
+4.33563E-1	+2.43222E-1	+3.37423E-1
+4.36966E-1	+2.48382E-1	+3.45396E-1
+4.34952E-1	+2.44683E-1	+3.30655E-1
+4.15039E-1	+2.34667E-1	+3.24329E-1
+3.92456E-1	+2.16808E-1	+3.00582E-1
+3.55576E-1	+1.94004E-1	+2.64061E-1
+3.11890E-1	+1.63960E-1	+2.22831E-1
+2.73514E-1	+1.34208E-1	+1.84324E-1
+2.30240E-1	+1.01393E-1	+1.36775E-1
+1.83701E-1	+7.67283E-2	+1.01714E-1
+1.67938E-1	+6.10051E-2	+7.65182E-2
+1.80008E-1	+7.28939E-2	+9.43391E-2
+2.17529E-1	+9.89517E-2	+1.33850E-1
+2.65060E-1	+1.28016E-1	+1.75679E-1
+2.95944E-1	+1.54328E-1	+2.12420E-1
+3.30139E-1	+1.76265E-1	+2.38250E-1
+3.55301E-1	+1.93779E-1	+2.66779E-1
+3.64136E-1	+2.03783E-1	+2.77082E-1
+3.70483E-1	+2.08018E-1	+2.88146E-1
+3.64777E-1	+2.04623E-1	+2.83563E-1
+3.58826E-1	+1.97035E-1	+2.69415E-1
+3.35388E-1	+1.85284E-1	+2.53542E-1
+3.22327E-1	+1.73907E-1	+2.37223E-1
+3.15933E-1	+1.65674E-1	+2.29479E-1
+3.05954E-1	+1.65481E-1	+2.29522E-1
+3.18314E-1	+1.74312E-1	+2.40337E-1
+3.64670E-1	+2.07375E-1	+2.85431E-1
+4.22546E-1	+2.42991E-1	+3.38791E-1
+4.84207E-1	+2.85690E-1	+3.98191E-1
+5.50293E-1	+3.31765E-1	+4.60139E-1
+6.02875E-1	+3.76217E-1	+5.20045E-1
+6.71097E-1	+4.22185E-1	+5.87455E-1
+7.27707E-1	+4.58787E-1	+6.39801E-1
+7.73102E-1	+4.92409E-1	+6.77478E-1
+8.07571E-1	+5.23818E-1	+7.25175E-1
+8.23227E-1	+5.39652E-1	+7.58030E-1
+8.27972E-1	+5.47715E-1	+7.58866E-1
