+0.00000E+0	+0.00000E+0	-6.37994E-3	-3.18997E-7
+1.47000E-2	+1.40930E-2	+8.14344E-2	+6.68397E-4
+2.95000E-2	+2.82790E-2	+3.60395E-2	+1.50899E-3
+4.42000E-2	+4.23635E-2	+5.52656E-2	+2.35606E-3
+5.90000E-2	+5.65354E-2	+7.03718E-2	+3.35940E-3
+7.37000E-2	+7.06002E-2	+6.57178E-2	+4.37469E-3
+8.85000E-2	+8.47465E-2	+7.77723E-2	+5.41326E-3
+1.03200E-1	+9.87804E-2	+8.41810E-2	+6.51039E-3
+1.18000E-1	+1.12890E-1	+6.93800E-2	+7.57098E-3
+1.32700E-1	+1.26882E-1	+5.63337E-2	+8.59986E-3
+1.47500E-1	+1.40943E-1	+5.86225E-2	+9.63173E-3
+1.62200E-1	+1.54881E-1	+7.08295E-2	+1.06843E-2
+1.76900E-1	+1.68789E-1	+7.67042E-2	+1.17422E-2
+1.91700E-1	+1.82757E-1	+7.60175E-2	+1.27738E-2
+2.06400E-1	+1.96595E-1	+7.60175E-2	+1.38263E-2
+2.21200E-1	+2.10487E-1	+6.47260E-2	+1.48248E-2
+2.35900E-1	+2.24243E-1	+5.37397E-2	+1.58153E-2
+2.50700E-1	+2.38048E-1	+6.12928E-2	+1.67947E-2
+2.65400E-1	+2.51712E-1	+6.09876E-2	+1.77710E-2
+2.80200E-1	+2.65419E-1	+7.27369E-2	+1.87372E-2
+2.94900E-1	+2.78980E-1	+6.80067E-2	+1.96954E-2
+3.09700E-1	+2.92577E-1	+6.46497E-2	+2.06464E-2
+3.24400E-1	+3.06025E-1	+6.43446E-2	+2.15363E-2
+3.39100E-1	+3.19411E-1	+6.54890E-2	+2.24412E-2
+3.53900E-1	+3.32825E-1	+5.67152E-2	+2.33254E-2
+3.68600E-1	+3.46081E-1	+5.41212E-2	+2.42112E-2
+3.83400E-1	+3.59358E-1	+5.09168E-2	+2.50629E-2
+3.98100E-1	+3.72474E-1	+4.85517E-2	+2.59148E-2
+4.12900E-1	+3.85605E-1	+5.77070E-2	+2.67623E-2
+4.27600E-1	+3.98569E-1	+5.31293E-2	+2.75744E-2
+4.42400E-1	+4.11542E-1	+6.47260E-2	+2.83762E-2
+4.57100E-1	+4.24346E-1	+5.56470E-2	+2.91566E-2
+4.71900E-1	+4.37151E-1	+5.60285E-2	+2.99275E-2
+4.86600E-1	+4.49783E-1	+5.54182E-2	+3.06695E-2
+5.01400E-1	+4.62410E-1	+4.52711E-2	+3.14129E-2
+5.16100E-1	+4.74860E-1	+4.94672E-2	+3.21151E-2
+5.30800E-1	+4.87215E-1	+4.06171E-2	+3.28348E-2
+5.45600E-1	+4.99557E-1	+4.31348E-2	+3.34924E-2
+5.60300E-1	+5.11716E-1	+4.26771E-2	+3.41667E-2
+5.75100E-1	+5.23855E-1	+3.90913E-2	+3.48207E-2
+5.89800E-1	+5.35807E-1	+4.06171E-2	+3.54687E-2
+6.04600E-1	+5.47734E-1	+4.43555E-2	+3.61068E-2
+6.19300E-1	+5.59470E-1	+4.05408E-2	+3.67305E-2
+6.34100E-1	+5.71174E-1	+4.77125E-2	+3.73513E-2
+6.48800E-1	+5.82685E-1	+4.77125E-2	+3.79571E-2
+6.63600E-1	+5.94158E-1	+4.48896E-2	+3.85328E-2
+6.78300E-1	+6.05435E-1	+4.03883E-2	+3.90913E-2
+6.93000E-1	+6.16591E-1	+3.01649E-2	+3.96471E-2
+7.07800E-1	+6.27700E-1	+2.63502E-2	+4.02032E-2
+7.22500E-1	+6.38608E-1	+3.03175E-2	+4.07438E-2
+7.37300E-1	+6.49463E-1	+4.36689E-2	+4.12496E-2
+7.52000E-1	+6.60114E-1	+4.25245E-2	+4.17293E-2
+7.66800E-1	+6.70706E-1	+2.26118E-2	+4.22161E-2
+7.81500E-1	+6.81093E-1	+3.30640E-2	+4.27108E-2
+7.96300E-1	+6.91413E-1	+4.23719E-2	+4.31392E-2
+8.11000E-1	+7.01526E-1	+2.14674E-2	+4.35634E-2
+8.25800E-1	+7.11567E-1	+1.39143E-2	+4.40349E-2
+8.40500E-1	+7.21398E-1	+5.06879E-2	+4.44287E-2
+8.55200E-1	+7.31086E-1	+1.39143E-2	+4.48068E-2
+8.70000E-1	+7.40694E-1	+2.37562E-2	+4.52453E-2
+8.84700E-1	+7.50088E-1	+3.74128E-2	+4.55734E-2
+8.99500E-1	+7.59396E-1	+9.18403E-3	+4.59798E-2
+9.14200E-1	+7.68490E-1	+3.47425E-2	+4.63211E-2
+9.29000E-1	+7.77492E-1	+1.73475E-2	+4.66709E-2
+9.43700E-1	+7.86278E-1	+2.71894E-2	+4.69883E-2
+9.58500E-1	+7.94965E-1	+1.78052E-2	+4.73235E-2
+9.73200E-1	+8.03436E-1	+2.01704E-2	+4.76148E-2
+9.88000E-1	+8.11803E-1	+2.93256E-2	+4.79272E-2
+1.00270E+0	+8.19952E-1	+1.83393E-2	+4.82118E-2
+1.01740E+0	+8.27938E-1	+1.64320E-2	+4.84816E-2
+1.03220E+0	+8.35812E-1	+2.22303E-2	+4.87650E-2
+1.04690E+0	+8.43466E-1	+1.64320E-2	+4.90248E-2
+1.06170E+0	+8.51003E-1	+1.78052E-2	+4.92707E-2
+1.07640E+0	+8.58320E-1	+1.84156E-2	+4.95060E-2
+1.09120E+0	+8.65514E-1	+1.55164E-2	+4.97440E-2
+1.10590E+0	+8.72487E-1	+1.51350E-2	+4.99788E-2
+1.12070E+0	+8.79332E-1	+1.39905E-2	+5.02129E-2
+1.13540E+0	+8.85956E-1	+1.39905E-2	+5.04143E-2
+1.15020E+0	+8.92447E-1	+1.07862E-2	+5.06189E-2
+1.16490E+0	+8.98717E-1	+1.29224E-2	+5.08076E-2
+1.17960E+0	+9.04807E-1	+1.13966E-2	+5.10018E-2
+1.19440E+0	+9.10758E-1	+9.79438E-3	+5.11769E-2
+1.20910E+0	+9.16487E-1	+9.94697E-3	+5.13574E-2
+1.22390E+0	+9.22072E-1	+5.82710E-3	+5.15212E-2
+1.23860E+0	+9.27434E-1	+8.26850E-3	+5.16885E-2
+1.25340E+0	+9.32647E-1	+1.19306E-2	+5.18326E-2
+1.26810E+0	+9.37639E-1	+1.10914E-2	+5.19662E-2
+1.28290E+0	+9.42477E-1	+1.03284E-2	+5.21157E-2
+1.29760E+0	+9.47094E-1	+9.10773E-3	+5.22464E-2
+1.31240E+0	+9.51553E-1	+7.42927E-3	+5.23746E-2
+1.32710E+0	+9.55792E-1	+4.53010E-3	+5.24841E-2
+1.34180E+0	+9.59841E-1	+8.34480E-3	+5.26033E-2
+1.35660E+0	+9.63725E-1	+8.72627E-3	+5.27095E-2
+1.37130E+0	+9.67391E-1	+1.17316E-3	+5.28126E-2
+1.38610E+0	+9.70887E-1	+1.47834E-3	+5.29038E-2
+1.40080E+0	+9.74166E-1	+1.44483E-2	+5.29862E-2
+1.41560E+0	+9.77273E-1	+1.16254E-2	+5.30820E-2
+1.43030E+0	+9.80163E-1	+7.88703E-3	+5.31445E-2
+1.44510E+0	+9.82877E-1	+2.39387E-3	+5.32238E-2
+1.45980E+0	+9.85376E-1	-2.56524E-3	+5.32880E-2
+1.47460E+0	+9.87694E-1	+6.39107E-4	+5.33398E-2
+1.48930E+0	+9.89800E-1	-5.84588E-3	+5.34093E-2
+1.50410E+0	+9.91722E-1	+2.77534E-3	+5.34638E-2
+1.51880E+0	+9.93433E-1	-2.48894E-3	+5.34919E-2
+1.53350E+0	+9.94947E-1	-1.95489E-3	+5.35300E-2
+1.54830E+0	+9.96271E-1	+4.30122E-3	+5.35666E-2
+1.56300E+0	+9.97388E-1	+5.62813E-4	+5.35977E-2
+1.57780E+0	+9.98313E-1	+1.63093E-3	+5.36057E-2
+1.59250E+0	+9.99032E-1	-2.76420E-4	+5.36184E-2
+1.60730E+0	+9.99556E-1	-2.64153E-3	+5.36413E-2
+1.62200E+0	+9.99876E-1	+2.85163E-3	+5.36646E-2
+1.63680E+0	+9.99999E-1	+1.81343E-4	+5.36613E-2
+1.65150E+0	+9.99921E-1	-3.52714E-4	+5.36584E-2
+1.66630E+0	+9.99642E-1	+6.28486E-3	+5.36511E-2
+1.68100E+0	+9.99166E-1	+3.00422E-3	+5.36493E-2
+1.69570E+0	+9.98491E-1	+3.46198E-3	+5.36371E-2
+1.71050E+0	+9.97612E-1	-2.03118E-3	+5.36287E-2
+1.72520E+0	+9.96539E-1	+6.74262E-3	+5.36120E-2
+1.74000E+0	+9.95260E-1	+8.95515E-3	+5.36077E-2
+1.75470E+0	+9.93790E-1	-4.75386E-5	+5.35954E-2
+1.76950E+0	+9.92111E-1	-3.02300E-3	+5.35757E-2
+1.78420E+0	+9.90246E-1	+7.12409E-3	+5.35577E-2
+1.79900E+0	+9.88170E-1	-8.74505E-3	+5.35292E-2
+1.81370E+0	+9.85910E-1	-2.31646E-2	+5.35088E-2
+1.82850E+0	+9.83437E-1	-2.10284E-2	+5.34798E-2
+1.84320E+0	+9.80785E-1	+1.47834E-3	+5.34570E-2
+1.85790E+0	+9.77938E-1	-4.47259E-3	+5.34333E-2
+1.87270E+0	+9.74876E-1	-3.32818E-3	+5.33982E-2
+1.88740E+0	+9.71640E-1	+2.24128E-3	+5.33628E-2
+1.90220E+0	+9.68187E-1	-4.62518E-3	+5.33232E-2
+1.91690E+0	+9.64565E-1	-5.54070E-3	+5.32836E-2
+1.93170E+0	+9.60724E-1	+1.17316E-3	+5.32318E-2
+1.94640E+0	+9.56717E-1	-1.10339E-2	+5.31796E-2
+1.96120E+0	+9.52492E-1	+2.57637E-4	+5.31343E-2
+1.97590E+0	+9.48105E-1	+7.91695E-4	+5.30689E-2
+1.99070E+0	+9.43498E-1	-3.63335E-3	+5.30024E-2
+2.00540E+0	+9.38734E-1	-2.79412E-3	+5.29355E-2
+2.02010E+0	+9.33784E-1	-3.93853E-3	+5.28691E-2
