+0.00000E+0	+0.00000E+0	-2.78659E-3	-1.39330E-7
+1.47000E-2	+1.40930E-2	+2.10074E-1	+2.10924E-3
+2.95000E-2	+2.82790E-2	+2.16864E-1	+4.62413E-3
+4.42000E-2	+4.23635E-2	+1.93136E-1	+7.14980E-3
+5.90000E-2	+5.65354E-2	+1.54913E-1	+9.75547E-3
+7.37000E-2	+7.06002E-2	+1.50869E-1	+1.22850E-2
+8.85000E-2	+8.47465E-2	+1.49801E-1	+1.47020E-2
+1.03200E-1	+9.87804E-2	+1.60635E-1	+1.70549E-2
+1.18000E-1	+1.12890E-1	+1.65365E-1	+1.92733E-2
+1.32700E-1	+1.26882E-1	+1.53463E-1	+2.14678E-2
+1.47500E-1	+1.40943E-1	+1.42324E-1	+2.35739E-2
+1.62200E-1	+1.54881E-1	+1.26150E-1	+2.56017E-2
+1.76900E-1	+1.68789E-1	+1.24167E-1	+2.75278E-2
+1.91700E-1	+1.82757E-1	+1.13791E-1	+2.93551E-2
+2.06400E-1	+1.96595E-1	+1.19131E-1	+3.11369E-2
+2.21200E-1	+2.10487E-1	+1.23861E-1	+3.28114E-2
+2.35900E-1	+2.24243E-1	+1.15774E-1	+3.44498E-2
+2.50700E-1	+2.38048E-1	+1.06695E-1	+3.59994E-2
+2.65400E-1	+2.51712E-1	+8.46463E-2	+3.74841E-2
+2.80200E-1	+2.65419E-1	+8.19760E-2	+3.88830E-2
+2.94900E-1	+2.78980E-1	+7.73221E-2	+4.02175E-2
+3.09700E-1	+2.92577E-1	+8.98343E-2	+4.15417E-2
+3.24400E-1	+3.06025E-1	+9.99814E-2	+4.27903E-2
+3.39100E-1	+3.19411E-1	+9.66244E-2	+4.40216E-2
+3.53900E-1	+3.32825E-1	+7.96109E-2	+4.51870E-2
+3.68600E-1	+3.46081E-1	+5.71042E-2	+4.62818E-2
+3.83400E-1	+3.59358E-1	+5.66464E-2	+4.72933E-2
+3.98100E-1	+3.72474E-1	+5.56546E-2	+4.82876E-2
+4.12900E-1	+3.85605E-1	+6.40469E-2	+4.92502E-2
+4.27600E-1	+3.98569E-1	+5.84774E-2	+5.01539E-2
+4.42400E-1	+4.11542E-1	+6.51150E-2	+5.10208E-2
+4.57100E-1	+4.24346E-1	+6.01559E-2	+5.18435E-2
+4.71900E-1	+4.37151E-1	+5.81723E-2	+5.26397E-2
+4.86600E-1	+4.49783E-1	+5.19162E-2	+5.33831E-2
+5.01400E-1	+4.62410E-1	+4.16165E-2	+5.41057E-2
+5.16100E-1	+4.74860E-1	+4.58127E-2	+5.47699E-2
+5.30800E-1	+4.87215E-1	+3.68100E-2	+5.54356E-2
+5.45600E-1	+4.99557E-1	+3.90988E-2	+5.60245E-2
+5.60300E-1	+5.11716E-1	+3.49026E-2	+5.66178E-2
