+0.00000E+0	+0.00000E+0	-4.86252E-3	-2.43126E-7
+1.47000E-2	+1.40930E-2	+3.17586E-2	+3.97852E-4
+2.95000E-2	+2.82790E-2	+3.61836E-2	+9.05911E-4
+4.42000E-2	+4.23635E-2	+3.51918E-2	+1.42362E-3
+5.90000E-2	+5.65354E-2	+3.77095E-2	+1.98182E-3
+7.37000E-2	+7.06002E-2	+4.07613E-2	+2.59314E-3
+8.85000E-2	+8.47465E-2	+4.42708E-2	+3.19673E-3
+1.03200E-1	+9.87804E-2	+4.42708E-2	+3.81495E-3
+1.18000E-1	+1.12890E-1	+4.49574E-2	+4.43677E-3
+1.32700E-1	+1.26882E-1	+3.21400E-2	+5.05461E-3
+1.47500E-1	+1.40943E-1	+3.94643E-2	+5.66820E-3
+1.62200E-1	+1.54881E-1	+4.88484E-2	+6.29502E-3
+1.76900E-1	+1.68789E-1	+4.26686E-2	+6.93108E-3
+1.91700E-1	+1.82757E-1	+4.53389E-2	+7.56239E-3
+2.06400E-1	+1.96595E-1	+3.89302E-2	+8.18015E-3
+2.21200E-1	+2.10487E-1	+4.46522E-2	+8.79893E-3
+2.35900E-1	+2.24243E-1	+3.57259E-2	+9.40564E-3
+2.50700E-1	+2.38048E-1	+3.92354E-2	+1.00036E-2
+2.65400E-1	+2.51712E-1	+4.00746E-2	+1.06110E-2
+2.80200E-1	+2.65419E-1	+4.80855E-2	+1.12359E-2
+2.94900E-1	+2.78980E-1	+4.05324E-2	+1.18360E-2
+3.09700E-1	+2.92577E-1	+3.96931E-2	+1.24432E-2
+3.24400E-1	+3.06025E-1	+3.89302E-2	+1.30248E-2
+3.39100E-1	+3.19411E-1	+4.70174E-2	+1.36198E-2
+3.53900E-1	+3.32825E-1	+4.03035E-2	+1.41953E-2
+3.68600E-1	+3.46081E-1	+3.17586E-2	+1.47821E-2
+3.83400E-1	+3.59358E-1	+3.46577E-2	+1.53378E-2
+3.98100E-1	+3.72474E-1	+3.42763E-2	+1.58973E-2
+4.12900E-1	+3.85605E-1	+3.90828E-2	+1.64682E-2
+4.27600E-1	+3.98569E-1	+4.39656E-2	+1.70209E-2
+4.42400E-1	+4.11542E-1	+4.25923E-2	+1.75746E-2
+4.57100E-1	+4.24346E-1	+4.27449E-2	+1.81250E-2
+4.71900E-1	+4.37151E-1	+3.98457E-2	+1.86681E-2
+4.86600E-1	+4.49783E-1	+3.61836E-2	+1.92041E-2
+5.01400E-1	+4.62410E-1	+2.90883E-2	+1.97270E-2
+5.16100E-1	+4.74860E-1	+2.96223E-2	+2.02569E-2
+5.30800E-1	+4.87215E-1	+2.53499E-2	+2.07625E-2
+5.45600E-1	+4.99557E-1	+2.87068E-2	+2.12613E-2
+5.60300E-1	+5.11716E-1	+2.93935E-2	+2.17548E-2
+5.75100E-1	+5.23855E-1	+2.29085E-2	+2.22427E-2
+5.89800E-1	+5.35807E-1	+2.40529E-2	+2.27384E-2
+6.04600E-1	+5.47734E-1	+2.52736E-2	+2.32166E-2
+6.19300E-1	+5.59470E-1	+2.94698E-2	+2.36817E-2
+6.34100E-1	+5.71174E-1	+3.14534E-2	+2.41523E-2
+6.48800E-1	+5.82685E-1	+3.98457E-2	+2.46124E-2
+6.63600E-1	+5.94158E-1	+4.16768E-2	+2.50495E-2
+6.78300E-1	+6.05435E-1	+3.75569E-2	+2.54766E-2
+6.93000E-1	+6.16591E-1	+2.53499E-2	+2.59064E-2
+7.07800E-1	+6.27700E-1	+1.56605E-2	+2.63522E-2
+7.22500E-1	+6.38608E-1	+1.29140E-2	+2.68062E-2
+7.37300E-1	+6.49463E-1	+3.96168E-2	+2.72286E-2
+7.52000E-1	+6.60114E-1	+4.72462E-2	+2.76128E-2
+7.66800E-1	+6.70706E-1	+2.12300E-2	+2.79976E-2
+7.81500E-1	+6.81093E-1	+9.48074E-3	+2.84393E-2
+7.96300E-1	+6.91413E-1	+3.97694E-2	+2.88325E-2
+8.11000E-1	+7.01526E-1	+3.60310E-2	+2.91671E-2
+8.25800E-1	+7.11567E-1	+1.16470E-3	+2.95675E-2
+8.40500E-1	+7.21398E-1	+3.26741E-2	+2.99646E-2
+8.55200E-1	+7.31086E-1	+2.96986E-2	+3.02818E-2
+8.70000E-1	+7.40694E-1	+1.46687E-2	+3.06633E-2
+8.84700E-1	+7.50088E-1	+3.61073E-2	+3.09894E-2
+8.99500E-1	+7.59396E-1	+1.30666E-2	+3.13476E-2
+9.14200E-1	+7.68490E-1	+2.99275E-2	+3.16755E-2
+9.29000E-1	+7.77492E-1	+1.84071E-2	+3.19999E-2
+9.43700E-1	+7.86278E-1	+2.63417E-2	+3.23056E-2
+9.58500E-1	+7.94965E-1	+1.80257E-2	+3.26270E-2
+9.73200E-1	+8.03436E-1	+2.04671E-2	+3.29067E-2
+9.88000E-1	+8.11803E-1	+2.56551E-2	+3.32139E-2
+1.00270E+0	+8.19952E-1	+1.72627E-2	+3.34982E-2
+1.01740E+0	+8.27938E-1	+1.97041E-2	+3.37660E-2
+1.03220E+0	+8.35812E-1	+2.21455E-2	+3.40453E-2
+1.04690E+0	+8.43466E-1	+1.96278E-2	+3.43126E-2
+1.06170E+0	+8.51003E-1	+1.95515E-2	+3.45596E-2
+1.07640E+0	+8.58320E-1	+1.70338E-2	+3.48064E-2
+1.09120E+0	+8.65514E-1	+1.69575E-2	+3.50516E-2
+1.10590E+0	+8.72487E-1	+1.71101E-2	+3.52964E-2
+1.12070E+0	+8.79332E-1	+1.64998E-2	+3.55394E-2
+1.13540E+0	+8.85956E-1	+1.26088E-2	+3.57503E-2
+1.15020E+0	+8.92447E-1	+1.19221E-2	+3.59680E-2
+1.16490E+0	+8.98717E-1	+1.34480E-2	+3.61668E-2
+1.17960E+0	+9.04807E-1	+7.80227E-3	+3.63758E-2
+1.19440E+0	+9.10758E-1	+1.02437E-2	+3.65659E-2
+1.20910E+0	+9.16487E-1	+1.27614E-2	+3.67594E-2
+1.22390E+0	+9.22072E-1	+6.35269E-3	+3.69394E-2
+1.23860E+0	+9.27434E-1	+9.78591E-3	+3.71224E-2
+1.25340E+0	+9.32647E-1	+1.33717E-2	+3.72806E-2
+1.26810E+0	+9.37639E-1	+1.23036E-2	+3.74300E-2
+1.28290E+0	+9.42477E-1	+1.02437E-2	+3.75990E-2
+1.29760E+0	+9.47094E-1	+1.10066E-2	+3.77445E-2
+1.31240E+0	+9.51553E-1	+7.03933E-3	+3.78921E-2
+1.32710E+0	+9.55792E-1	+3.75869E-3	+3.80168E-2
+1.34180E+0	+9.59841E-1	+9.70962E-3	+3.81541E-2
+1.35660E+0	+9.63725E-1	+9.48074E-3	+3.82757E-2
+1.37130E+0	+9.67391E-1	+7.06934E-4	+3.83932E-2
+1.38610E+0	+9.70887E-1	+1.54617E-3	+3.85043E-2
+1.40080E+0	+9.74166E-1	+1.39821E-2	+3.85971E-2
+1.41560E+0	+9.77273E-1	+1.07014E-2	+3.87097E-2
+1.43030E+0	+9.80163E-1	+9.86221E-3	+3.87832E-2
+1.44510E+0	+9.82877E-1	+2.84316E-3	+3.88761E-2
+1.45980E+0	+9.85376E-1	-3.26035E-3	+3.89590E-2
+1.47460E+0	+9.87694E-1	+1.31729E-3	+3.90205E-2
+1.48930E+0	+9.89800E-1	-2.26853E-3	+3.91011E-2
+1.50410E+0	+9.91722E-1	+1.42873E-2	+3.91613E-2
+1.51880E+0	+9.93433E-1	-1.11186E-2	+3.92196E-2
+1.53350E+0	+9.94947E-1	-9.71533E-4	+3.92515E-2
+1.54830E+0	+9.96271E-1	+3.52981E-3	+3.93026E-2
+1.56300E+0	+9.97388E-1	+3.52981E-3	+3.93305E-2
+1.57780E+0	+9.98313E-1	+3.68240E-3	+3.93394E-2
+1.59250E+0	+9.99032E-1	+1.72876E-4	+3.93753E-2
+1.60730E+0	+9.99556E-1	+1.77505E-3	+3.93917E-2
+1.62200E+0	+9.99876E-1	+1.16933E-2	+3.94165E-2
+1.63680E+0	+9.99999E-1	-5.60055E-5	+3.94143E-2
+1.65150E+0	+9.99921E-1	-3.79441E-3	+3.94174E-2
+1.66630E+0	+9.99642E-1	+3.75869E-3	+3.94016E-2
+1.68100E+0	+9.99166E-1	-3.03147E-3	+3.94003E-2
+1.69570E+0	+9.98491E-1	-7.38022E-3	+3.93951E-2
+1.71050E+0	+9.97612E-1	-2.11594E-3	+3.93908E-2
+1.72520E+0	+9.96539E-1	+1.04726E-2	+3.93539E-2
+1.74000E+0	+9.95260E-1	-6.99875E-3	+3.93461E-2
+1.75470E+0	+9.93790E-1	-6.99875E-3	+3.93397E-2
+1.76950E+0	+9.92111E-1	-8.37205E-3	+3.93091E-2
+1.78420E+0	+9.90246E-1	+1.00911E-2	+3.92796E-2
+1.79900E+0	+9.88170E-1	-2.71404E-2	+3.92524E-2
+1.81370E+0	+9.85910E-1	-9.44016E-3	+3.92418E-2
+1.82850E+0	+9.83437E-1	+8.59522E-4	+3.91917E-2
+1.84320E+0	+9.80785E-1	+1.31729E-3	+3.91486E-2
+1.85790E+0	+9.77938E-1	-3.26035E-3	+3.91039E-2
+1.87270E+0	+9.74876E-1	-3.41294E-3	+3.90527E-2
+1.88740E+0	+9.71640E-1	+1.46987E-3	+3.89961E-2
+1.90220E+0	+9.68187E-1	-1.73447E-3	+3.89404E-2
+1.91690E+0	+9.64565E-1	-7.15134E-3	+3.88854E-2
+1.93170E+0	+9.60724E-1	-2.87888E-3	+3.88008E-2
